iter	RMSE
1665	3083.140647
1666	3083.072777
1667	3082.963604
1668	3082.898869
1669	3082.790492
1670	3082.689038
1671	3082.588256
1672	3082.480652
1673	3082.416297
1674	3082.292352
1675	3082.107138
1676	3082.043166
1677	3081.979578
1678	3081.626114
1679	3081.545532
1680	3081.366104
1681	3081.302884
1682	3081.202698
1683	3081.057315
1684	3080.972505
1685	3080.894738
1686	3080.794633
1687	3080.693119
1688	3080.537265
1689	3080.423636
1690	3080.143148
1691	3080.029812
1692	3079.901689
1693	3079.789251
1694	3079.682416
1695	3079.619767
1696	3079.554596
1697	3079.455588
1698	3079.238546
1699	3079.140112
1700	3079.039228
1701	3078.951232
1702	3078.886497
1703	3078.773777
1704	3078.673577
1705	3078.589243
1706	3078.449949
1707	3078.289106
1708	3077.940997
1709	3077.879454
1710	3077.781604
1711	3077.717828
1712	3077.65702
1713	3077.397975
1714	3077.32065
1715	3077.043807
1716	3076.769638
1717	3076.672384
1718	3076.400856
1719	3076.28336
1720	3076.177246
1721	3076.087455
1722	3076.025156
1723	3075.882593
1724	3075.823089
1725	3075.704776
1726	3075.608086
1727	3075.512038
1728	3075.280384
1729	3075.221216
1730	3075.108716
1731	3074.949762
1732	3074.888436
1733	3074.783127
1734	3074.664651
1735	3074.577139
1736	3074.497353
1737	3074.410476
1738	3074.334507
1739	3074.239026
1740	3074.136128
1741	3074.049865
1742	3073.95428
1743	3073.87621
1744	3073.817729
1745	3073.718015
1746	3073.506656
1747	3073.448531
1748	3073.171062
1749	3073.085406
1750	3072.991075
1751	3072.723319
1752	3072.639313
1753	3072.57936
1754	3072.503883
1755	3072.383697
1756	3072.229296
1757	3072.172035
1758	3072.072933
1759	3071.955555
1760	3071.7026
1761	3071.602119
1762	3071.545209
1763	3071.434984
1764	3071.092994
1765	3071.018876
1766	3070.906922
1767	3070.790653
1768	3070.707132
1769	3070.650549
1770	3070.493822
1771	3070.389398
1772	3070.33315
1773	3070.195262
1774	3070.125607
1775	3070.040476
1776	3069.982136
1777	3069.777357
1778	3069.56788
1779	3069.47407
1780	3069.358749
1781	3069.25891
1782	3069.203323
1783	3069.087676
1784	3068.973315
1785	3068.859913
1786	3068.735973
1787	3068.651419
1788	3068.596155
1789	3068.513119
1790	3068.458186
1791	3068.345719
1792	3068.097196
1793	3068.042586
1794	3067.960071
1795	3067.715174
1796	3067.585574
1797	3067.529012
1798	3067.475044
1799	3067.419181
1800	3067.344085
1801	3067.260085
1802	3067.166856
1803	3067.113529
1804	3067.060516
1805	3067.007828
1806	3066.955457
1807	3066.903402
1808	3066.784329
1809	3066.680901
1810	3066.596886
1811	3066.514856
1812	3066.435378
1813	3066.381324
1814	3066.329884
1815	3066.250894
1816	3066.167096
1817	3066.083648
1818	3065.842354
1819	3065.742178
1820	3065.643015
1821	3065.550336
1822	3065.214505
1823	3065.16336
1824	3065.03438
1825	3064.981294
1826	3064.898411
1827	3064.816119
1828	3064.741922
1829	3064.504115
1830	3064.453569
1831	3064.191668
1832	3063.859076
1833	3063.74869
1834	3063.674954
1835	3063.562627
1836	3063.512532
1837	3063.400926
1838	3063.283108
1839	3063.233311
1840	3063.151702
1841	3063.041012
1842	3062.889453
1843	3062.807832
1844	3062.710836
1845	3062.451663
1846	3062.402316
1847	3062.245998
1848	3062.164889
1849	3062.115833
1850	3061.786345
1851	3061.735342
1852	3061.409134
1853	3061.358466
1854	3061.15149
1855	3061.041623
1856	3060.932325
1857	3060.813376
1858	3060.695654
1859	3060.48124
1860	3060.372372
1861	3060.309505
1862	3060.249031
1863	3060.200816
1864	3060.083374
1865	3059.988384
1866	3059.783914
1867	3059.667256
1868	3059.549838
1869	3059.453461
1870	3059.342984
1871	3059.169667
1872	3059.061519
1873	3058.945687
1874	3058.895611
1875	3058.847961
1876	3058.74002
1877	3058.64623
1878	3058.598871
1879	3058.343045
1880	3058.235968
1881	3058.139922
1882	3058.090893
1883	3057.878753
1884	3057.625525
1885	3057.576954
1886	3057.256435
1887	3057.174577
1888	3057.093841
1889	3056.774492
1890	3056.668221
1891	3056.560152
1892	3056.243952
1893	3056.195677
1894	3056.007499
1895	3055.902212
1896	3055.651566
1897	3055.536447
1898	3055.431744
1899	3055.38591
1900	3055.182594
1901	3055.135083
1902	3055.023094
1903	3054.906545
1904	3054.789528
1905	3054.675958
1906	3054.617677
1907	3054.572378
1908	3054.468496
1909	3054.326985
1910	3054.24668
1911	3054.151192
1912	3054.078994
1913	3053.927595
1914	3053.882828
1915	3053.712216
1916	3053.526621
1917	3053.482117
1918	3053.369099
1919	3053.136442
1920	3053.056632
1921	3052.975267
1922	3052.836873
1923	3052.733767
1924	3052.621
1925	3052.549242
1926	3052.504989
1927	3052.244275
1928	3052.141981
1929	3051.912813
1930	3051.833463
1931	3051.787613
1932	3051.561767
1933	3051.518025
1934	3051.438877
1935	3051.393555
1936	3051.266179
1937	3051.154154
1938	3051.041761
1939	3050.940244
1940	3050.897017
1941	3050.85405
1942	3050.78271
1943	3050.67612
1944	3050.559773
1945	3050.452605
1946	3050.374229
1947	3050.331511
1948	3050.166036
1949	3050.123572
1950	3050.010574
1951	3049.968365
1952	3049.887464
1953	3049.857955
1954	3049.76339
1955	3049.5168
1956	3049.416119
1957	3049.304342
1958	3049.204454
1959	3049.093182
1960	3048.894106
1961	3048.794992
1962	3048.521368
1963	3048.427402
1964	3048.385557
1965	3048.274422
1966	3048.196499
1967	3048.103177
1968	3047.859756
1969	3047.782328
1970	3047.675175
1971	3047.539936
1972	3047.462998
1973	3047.300065
1974	3047.095137
1975	3046.984628
1976	3046.874804
1977	3046.713435
1978	3046.581817
1979	3046.541071
1980	3046.470554
1981	3046.262959
1982	3046.170182
1983	3045.965143
1984	3045.856265
1985	3045.815754
1986	3045.68543
1987	3045.645404
1988	3045.550918
1989	3045.452467
1990	3045.358583
1991	3045.249368
1992	3045.151025
1993	3045.037247
1994	3044.959208
1995	3044.846445
1996	3044.645465
1997	3044.405631
1998	3044.307916
1999	3044.231382
2000	3044.094376
2001	3043.981505
2002	3043.88454
2003	3043.77903
2004	3043.687684
2005	3043.579085
2006	3043.48685
2007	3043.376302
2008	3043.138791
2009	3043.030848
2010	3042.793233
2011	3042.648898
2012	3042.610033
2013	3042.533942
2014	3042.42663
2015	3042.319978
2016	3042.215222
2017	3041.953933
2018	3041.861083
2019	3041.774599
2020	3041.745922
2021	3041.670299
2022	3041.580025
2023	3041.504883
2024	3041.37409
2025	3041.277957
2026	3041.175078
2027	3041.019715
2028	3040.883488
2029	3040.785623
2030	3040.708503
2031	3040.602437
2032	3040.461346
2033	3040.350628
2034	3040.273977
2035	3040.197799
2036	3040.122093
2037	3040.047404
2038	3039.812799
2039	3039.73858
2040	3039.663337
2041	3039.56607
2042	3039.491288
2043	3039.416969
2044	3039.252375
2045	3039.152905
2046	3039.079149
2047	3038.927989
2048	3038.823988
2049	3038.718483
2050	3038.525943
2051	3038.421086
2052	3038.220373
2053	3038.116806
2054	3038.012563
2055	3037.932063
2056	3037.769482
2057	3037.666978
2058	3037.569032
2059	3037.471555
2060	3037.39802
2061	3037.294391
2062	3037.199023
2063	3037.046763
2064	3036.861187
2065	3036.769455
2066	3036.732086
2067	3036.644053
2068	3036.591179
2069	3036.518083
2070	3036.48116
2071	3036.408514
2072	3036.335582
2073	3036.240083
2074	3036.138954
2075	3036.043968
2076	3035.954821
2077	3035.866942
2078	3035.757032
2079	3035.64037
2080	3035.568154
2081	3035.45666
2082	3035.305774
2083	3035.211384
2084	3035.124043
2085	3035.052264
2086	3034.957156
2087	3034.885818
2088	3034.782728
2089	3034.690903
2090	3034.533376
2091	3034.462468
2092	3034.367179
2093	3034.204082
2094	3034.070599
2095	3033.919526
2096	3033.824701
2097	3033.737897
2098	3033.651629
2099	3033.581561
2100	3033.473036
2101	3033.393995
2102	3033.244586
2103	3033.174944
2104	3033.072431
2105	3033.003214
2106	3032.966691
2107	3032.864811
2108	3032.774178
2109	3032.737877
2110	3032.64497
2111	3032.576167
2112	3032.474897
2113	3032.447271
2114	3032.353548
2115	3032.228605
2116	3032.143109
2117	3032.055037
2118	3031.731213
2119	3031.695339
2120	3031.588262
2121	3031.426827
2122	3031.39138
2123	3031.298544
2124	3031.11093
2125	3031.00774
2126	3030.807167
2127	3030.588384
2128	3030.50085
2129	3030.363406
2130	3030.269286
2131	3030.200892
2132	3030.132919
2133	3029.985722
2134	3029.89344
2135	3029.747617
2136	3029.492208
2137	3029.347725
2138	3029.18968
2139	3029.122116
2140	3029.029909
2141	3028.868959
2142	3028.842071
2143	3028.750453
2144	3028.658715
2145	3028.531095
2146	3028.425752
2147	3028.334709
2148	3028.241268
2149	3028.206022
2150	3028.139254
2151	3028.104219
2152	3028.017185
2153	3027.697457
2154	3027.662632
2155	3027.596263
2156	3027.505541
2157	3027.334836
2158	3027.300215
2159	3027.102079
2160	3026.969788
2161	3026.800526
2162	3026.766105
2163	3026.700132
2164	3026.568709
2165	3026.503111
2166	3026.437945
2167	3026.345152
2168	3026.189205
2169	3026.100693
2170	3026.035923
2171	3026.001707
2172	3025.805629
2173	3025.715455
2174	3025.623343
2175	3025.491497
2176	3025.337705
2177	3025.207786
2178	3025.117229
2179	3025.083208
2180	3024.991776
2181	3024.927394
2182	3024.83665
2183	3024.772661
2184	3024.621002
2185	3024.520076
2186	3024.430005
2187	3024.340215
2188	3024.251008
2189	3024.107833
2190	3023.948438
2191	3023.884827
2192	3023.821607
2193	3023.732964
2194	3023.644895
2195	3023.582056
2196	3023.519602
2197	3023.45753
2198	3023.331599
2199	3023.269906
2200	3023.181888
2201	3023.1178
2202	3023.017446
2203	3022.895455
2204	3022.745824
2205	3022.6845
2206	3022.516478
2207	3022.429029
2208	3022.280711
2209	3022.247105
2210	3022.186151
2211	3021.869177
2212	3021.781393
2213	3021.655861
2214	3021.622451
2215	3021.535427
2216	3021.435638
2217	3021.346146
2218	3021.246949
2219	3021.164006
2220	3021.079008
2221	3021.0184
2222	3020.931945
2223	3020.809513
2224	3020.749271
2225	3020.689397
2226	3020.62989
2227	3020.570747
2228	3020.537529
2229	3020.478747
2230	3020.392812
2231	3020.271661
2232	3020.129655
2233	3020.031033
2234	3019.864644
2235	3019.806211
2236	3019.773184
2237	3019.687851
2238	3019.655022
2239	3019.533594
2240	3019.475512
2241	3019.417785
2242	3019.36041
2243	3019.240119
2244	3019.150305
2245	3019.065445
2246	3019.008413
2247	3018.919531
2248	3018.852788
2249	3018.796098
2250	3018.608794
2251	3018.46594
2252	3018.37771
2253	3018.293364
2254	3018.17783
2255	3018.092782
2256	3017.907463
2257	3017.851099
2258	3017.767808
2259	3017.669711
2260	3017.55025
2261	3017.373546
2262	3017.317523
2263	3017.190912
2264	3017.067865
2265	3016.949004
2266	3016.893321
2267	3016.810518
2268	3016.755171
2269	3016.637285
2270	3016.323212
2271	3016.181514
2272	3016.09915
2273	3015.958696
2274	3015.819477
2275	3015.737674
2276	3015.682651
2277	3015.598384
2278	3015.462308
2279	3015.332016
2280	3015.277342
2281	3015.223003
2282	3015.168994
2283	3015.115314
2284	3015.058406
2285	3014.926372
2286	3014.84505
2287	3014.762829
2288	3014.679077
2289	3014.550833
2290	3014.386256
2291	3014.271959
2292	3014.158595
2293	3014.023632
2294	3013.911188
2295	3013.83038
2296	3013.742688
2297	3013.645071
2298	3013.592023
2299	3013.45631
2300	3013.400163
2301	3013.347751
2302	3013.295658
2303	3013.208601
2304	3013.039398
2305	3012.881087
2306	3012.808264
2307	3012.497089
2308	3012.407998
2309	3012.241099
2310	3012.160747
2311	3012.108949
2312	3012.057439
2313	3011.995587
2314	3011.891257
2315	3011.780248
2316	3011.729084
2317	3011.626822
2318	3011.448742
2319	3011.365792
2320	3011.209548
2321	3011.097947
2322	3010.987248
2323	3010.890129
2324	3010.835994
2325	3010.643694
2326	3010.335591
2327	3010.225152
2328	3010.108861
2329	3009.999033
2330	3009.889813
2331	3009.85772
2332	3009.748772
2333	3009.443806
2334	3009.393232
2335	3009.342269
2336	3009.26244
2337	3009.160385
2338	3009.110419
2339	3009.031008
2340	3008.890634
2341	3008.753416
2342	3008.639504
2343	3008.46599
2344	3008.357864
2345	3008.278909
2346	3008.170593
2347	3008.012047
2348	3007.879948
2349	3007.76124
2350	3007.630312
2351	3007.538452
2352	3007.506472
2353	3007.359304
2354	3007.309621
2355	3007.17983
2356	3007.093498
2357	3006.988028
2358	3006.833393
2359	3006.780908
2360	3006.660987
2361	3006.545347
2362	3006.466804
2363	3006.417316
2364	3006.309842
2365	3006.231822
2366	3006.063686
2367	3005.975617
2368	3005.847489
2369	3005.707792
2370	3005.656321
2371	3005.504381
2372	3005.455476
2373	3005.330307
2374	3005.298555
2375	3005.249957
2376	3005.164267
2377	3005.060417
2378	3005.012121
2379	3004.886152
2380	3004.808687
2381	3004.68381
2382	3004.58455
2383	3004.55298
2384	3004.475902
2385	3004.359848
2386	3004.311852
2387	3004.145252
2388	3004.039083
2389	3003.915241
2390	3003.766061
2391	3003.666889
2392	3003.584296
2393	3003.479285
2394	3003.378001
2395	3003.330905
2396	3003.194624
2397	3003.062975
2398	3002.983013
2399	3002.826315
2400	3002.729538
2401	3002.631728
2402	3002.555188
2403	3002.450993
2404	3002.350185
2405	3002.215649
2406	3002.093933
2407	3001.960678
2408	3001.863439
2409	3001.816816
2410	3001.74065
2411	3001.664908
2412	3001.63371
2413	3001.587547
2414	3001.456095
2415	3001.425083
2416	3001.322098
2417	3001.220258
2418	3000.917995
2419	3000.872204
2420	3000.719161
2421	3000.590107
2422	3000.460388
2423	3000.297583
2424	2999.998391
2425	2999.95287
2426	2999.785238
2427	2999.667224
2428	2999.574996
2429	2999.422854
2430	2999.179729
2431	2999.046024
2432	2998.921429
2433	2998.890578
2434	2998.815382
2435	2998.748286
2436	2998.649701
2437	2998.564917
2438	2998.520238
2439	2998.475831
2440	2998.379513
2441	2998.211183
2442	2998.136447
2443	2998.091717
2444	2997.851339
2445	2997.556122
2446	2997.437472
2447	2997.345792
2448	2997.301509
2449	2997.173649
2450	2997.130287
2451	2996.967489
2452	2996.815855
2453	2996.785165
2454	2996.684669
2455	2996.587308
2456	2996.556799
2457	2996.438048
2458	2996.354938
2459	2996.237211
2460	2996.138178
2461	2995.989233
2462	2995.874042
2463	2995.71866
2464	2995.675545
2465	2995.609673
2466	2995.485735
2467	2995.387487
2468	2995.322051
2469	2995.291738
2470	2995.248879
2471	2995.088481
2472	2994.919569
2473	2994.627159
2474	2994.458632
2475	2994.300502
2476	2994.18257
2477	2994.056632
2478	2994.013689
2479	2993.971578
2480	2993.817597
2481	2993.625618
2482	2993.47529
2483	2993.400937
2484	2993.370812
2485	2993.328952
2486	2993.255064
2487	2993.212889
2488	2992.923363
2489	2992.849935
2490	2992.702527
2491	2992.637838
2492	2992.540242
2493	2992.413388
2494	2992.333486
2495	2992.238799
2496	2992.074785
2497	2991.957404
2498	2991.87471
2499	2991.795657
2500	2991.713493
2501	2991.672117
2502	2991.555516
2503	2991.393258
2504	2991.351724
2505	2991.186551
2506	2991.122249
2507	2991.092279
2508	2991.013801
2509	2990.917611
2510	2990.853722
2511	2990.566975
2512	2990.283184
2513	2990.201489
2514	2990.088728
2515	2989.995933
2516	2989.914759
2517	2989.884954
2518	2989.73241
2519	2989.659401
2520	2989.568051
2521	2989.487396
2522	2989.445944
2523	2989.355682
2524	2989.191195
2525	2989.084852
2526	2988.989407
2527	2988.856374
2528	2988.815727
2529	2988.710738
2530	2988.631325
2531	2988.590923
2532	2988.474874
2533	2988.193822
2534	2988.153661
2535	2988.038999
2536	2987.925056
2537	2987.77488
2538	2987.702266
2539	2987.661958
2540	2987.5839
2541	2987.506433
2542	2987.357737
2543	2987.317674
2544	2987.240733
2545	2987.2111
2546	2987.121375
2547	2987.032216
2548	2986.946126
2549	2986.88321
2550	2986.802953
2551	2986.613118
2552	2986.499868
2553	2986.41128
2554	2986.304039
2555	2986.209223
2556	2986.058618
2557	2985.9954
2558	2985.71709
2559	2985.629038
2560	2985.513088
2561	2985.430567
2562	2985.390671
2563	2985.266759
2564	2985.237305
2565	2985.121967
2566	2985.082185
2567	2985.042827
2568	2984.954744
2569	2984.925463
2570	2984.829339
2571	2984.752869
2572	2984.643262
2573	2984.563448
2574	2984.491209
2575	2984.397075
2576	2984.357772
2577	2984.234725
2578	2984.119516
2579	2983.986428
2580	2983.882631
2581	2983.843732
2582	2983.771939
2583	2983.689979
2584	2983.651326
2585	2983.563798
2586	2983.390729
2587	2983.276158
2588	2983.189631
2589	2983.001592
2590	2982.915601
2591	2982.756412
2592	2982.693519
2593	2982.664389
2594	2982.626288
2595	2982.564427
2596	2982.477894
2597	2982.415787
2598	2982.292739
2599	2982.200681
2600	2982.087668
2601	2981.968947
2602	2981.89755
2603	2981.812071
2604	2981.718613
2605	2981.639231
2606	2981.363416
2607	2981.177233
2608	2981.062683
2609	2981.000957
2610	2980.971982
2611	2980.901013
2612	2980.768052
2613	2980.730062
2614	2980.70126
2615	2980.608483
2616	2980.538034
2617	2980.353685
2618	2980.251467
2619	2980.181371
2620	2980.14392
2621	2980.106277
2622	2979.957906
2623	2979.845652
2624	2979.808332
2625	2979.771245
2626	2979.648923
2627	2979.579331
2628	2979.517982
2629	2979.441988
2630	2979.356994
2631	2979.233125
2632	2979.119293
2633	2979.082252
2634	2979.021293
2635	2978.903777
2636	2978.820401
2637	2978.759836
2638	2978.673809
2639	2978.49144
2640	2978.412491
2641	2978.290999
2642	2978.206511
2643	2978.169867
2644	2978.012351
2645	2977.920242
2646	2977.799639
2647	2977.68816
2648	2977.659516
2649	2977.504185
2650	2977.357992
2651	2977.210953
2652	2977.141633
2653	2977.072766
2654	2976.959664
2655	2976.891202
2656	2976.823266
2657	2976.739291
2658	2976.647841
2659	2976.611258
2660	2976.498888
2661	2976.428989
2662	2976.313292
2663	2976.23434
2664	2976.125914
2665	2975.923937
2666	2975.863709
2667	2975.590281
2668	2975.480281
2669	2975.299976
2670	2975.204131
2671	2975.092475
2672	2975.006921
2673	2974.947464
2674	2974.879391
2675	2974.819895
2676	2974.70897
2677	2974.62767
2678	2974.560007
2679	2974.47074
2680	2974.392186
2681	2974.13241
2682	2974.073291
2683	2974.003857
2684	2973.801311
2685	2973.734479
2686	2973.653693
2687	2973.550904
2688	2973.514847
2689	2973.418344
2690	2973.382384
2691	2973.281957
2692	2973.246624
2693	2973.18786
2694	2973.111011
2695	2973.026872
2696	2972.943841
2697	2972.861304
2698	2972.802916
2699	2972.767498
2700	2972.6855
2701	2972.618219
2702	2972.536734
2703	2972.406911
2704	2972.330587
2705	2972.245621
2706	2972.133237
2707	2972.016315
2708	2971.858888
2709	2971.763517
2710	2971.682497
2711	2971.602009
2712	2971.533433
2713	2971.437797
2714	2971.369702
2715	2971.341186
2716	2971.221733
2717	2971.091073
2718	2971.05585
2719	2970.9978
2720	2970.962795
2721	2970.84662
2722	2970.756133
2723	2970.676124
2724	2970.592253
2725	2970.463717
2726	2970.389025
2727	2970.298758
2728	2970.219246
2729	2970.12439
2730	2970.014064
2731	2969.947032
2732	2969.86801
2733	2969.723343
2734	2969.595953
2735	2969.41975
2736	2969.324681
2737	2969.230386
2738	2969.111693
2739	2968.886774
2740	2968.808226
2741	2968.629408
2742	2968.358166
2743	2968.280091
2744	2968.201478
2745	2968.083588
2746	2968.017845
2747	2967.960485
2748	2967.851592
2749	2967.77606
2750	2967.719069
2751	2967.641477
2752	2967.464377
2753	2967.322684
2754	2967.2289
2755	2967.150361
2756	2967.060697
2757	2966.86162
2758	2966.784946
2759	2966.676773
2760	2966.599755
2761	2966.543107
2762	2966.508262
2763	2966.420647
2764	2966.25445
2765	2966.087486
2766	2965.704254
2767	2965.647951
2768	2965.57218
2769	2965.49688
2770	2965.429531
2771	2965.362639
2772	2965.166777
2773	2965.091938
2774	2965.013864
2775	2964.979215
2776	2964.904839
2777	2964.636093
2778	2964.396354
2779	2964.322427
2780	2964.233963
2781	2964.039293
2782	2963.9303
2783	2963.895853
2784	2963.829184
2785	2963.693814
2786	2963.618803
2787	2963.385192
2788	2963.311936
2789	2963.255955
2790	2963.172874
2791	2963.138636
2792	2963.10461
2793	2963.038115
2794	2962.944772
2795	2962.834937
2796	2962.762113
2797	2962.531338
2798	2962.395864
2799	2962.340243
2800	2962.284983
2801	2962.211486
2802	2962.177658
2803	2961.911438
2804	2961.746998
2805	2961.523267
2806	2961.445569
2807	2961.372498
2808	2961.256789
2809	2961.184179
2810	2961.076845
2811	2960.959423
2812	2960.904481
2813	2960.527543
2814	2960.461425
2815	2960.354773
2816	2960.272141
2817	2960.238266
2818	2960.174282
2819	2960.11969
2820	2960.042496
2821	2959.959162
2822	2959.760708
2823	2959.497042
2824	2959.424851
2825	2959.331961
2826	2959.26842
2827	2959.035781
2828	2958.969461
2829	2958.869474
2830	2958.702268
2831	2958.603612
2832	2958.529684
2833	2958.385097
2834	2958.162509
2835	2958.085723
2836	2958.052482
2837	2957.980705
2838	2957.947431
2839	2957.881388
2840	2957.620273
2841	2957.548929
2842	2957.485737
2843	2957.431468
2844	2957.359486
2845	2957.288991
2846	2957.224445
2847	2957.160334
2848	2956.939075
2849	2956.868591
2850	2956.64873
2851	2956.578676
2852	2956.513208
2853	2956.443586
2854	2956.360741
2855	2956.291548
2856	2956.17646
2857	2956.10383
2858	2955.928554
2859	2955.814244
2860	2955.704683
2861	2955.591147
2862	2955.217549
2863	2955.085033
2864	2954.932792
2865	2954.867687
2866	2954.649747
2867	2954.580945
2868	2954.5172
2869	2954.448821
2870	2954.232241
2871	2954.077565
2872	2954.0096
2873	2953.942054
2874	2953.908934
2875	2953.841802
2876	2953.623138
2877	2953.556415
2878	2953.480082
2879	2953.391954
2880	2953.32564
2881	2953.202936
2882	2953.14877
2883	2953.070182
2884	2953.037252
2885	2952.95111
2886	2952.87302
2887	2952.807101
2888	2952.607845
2889	2952.490356
2890	2952.426988
2891	2952.264514
2892	2952.198989
2893	2952.106447
2894	2951.891053
2895	2951.775588
2896	2951.703441
2897	2951.638312
2898	2951.464851
2899	2951.348138
2900	2951.240348
2901	2951.175608
2902	2950.935488
2903	2950.881719
2904	2950.779229
2905	2950.714878
2906	2950.682122
2907	2950.486672
2908	2950.399765
2909	2950.28849
2910	2950.224524
2911	2950.108552
2912	2950.045237
2913	2950.012675
2914	2949.785632
2915	2949.418548
2916	2949.288557
2917	2949.136996
2918	2949.073784
2919	2949.020204
2920	2948.957368
2921	2948.894927
2922	2948.832869
2923	2948.779623
2924	2948.71797
2925	2948.607407
2926	2948.525555
2927	2948.408347
2928	2948.355442
2929	2948.284964
2930	2948.256854
2931	2948.179128
2932	2948.117434
2933	2948.007624
2934	2947.946446
2935	2947.885128
2936	2947.721249
2937	2947.358729
2938	2947.26659
2939	2947.205634
2940	2947.144879
2941	2947.112445
2942	2946.985359
2943	2946.953165
2944	2946.900623
2945	2946.541817
2946	2946.51386
2947	2946.403531
2948	2946.338561
2949	2946.258176
2950	2946.196209
2951	2946.115841
2952	2945.972585
2953	2945.780072
2954	2945.699866
2955	2945.510525
2956	2945.155316
2957	2945.123304
2958	2944.937069
2959	2944.845399
2960	2944.719435
2961	2944.604146
2962	2944.543508
2963	2944.283931
2964	2944.170114
2965	2943.984863
2966	2943.893726
2967	2943.666187
2968	2943.482946
2969	2943.421609
2970	2943.362
2971	2943.282233
2972	2943.254408
2973	2943.128769
2974	2943.068473
2975	2942.991079
2976	2942.642414
2977	2942.566374
2978	2942.507282
2979	2942.430363
2980	2942.37808
2981	2942.346275
2982	2942.255654
2983	2942.070314
2984	2942.038459
2985	2941.978514
2986	2941.926562
2987	2941.696921
2988	2941.524932
2989	2941.44496
2990	2941.27464
2991	2941.215043
2992	2940.987671
2993	2940.928435
2994	2940.838316
2995	2940.762763
2996	2940.673189
2997	2940.612938
2998	2940.391971
2999	2940.332117
3000	2940.243074
3001	2940.165317
3002	2940.13383
3003	2940.074372
3004	2940.022608
3005	2939.899127
3006	2939.79708
3007	2939.738185
3008	2939.519424
3009	2939.432852
3010	2939.212598
3011	2939.088927
3012	2939.023974
3013	2938.992717
3014	2938.823969
3015	2938.705533
3016	2938.633614
3017	2938.528054
3018	2938.309988
3019	2938.19741
3020	2938.03681
3021	2937.948236
3022	2937.834411
3023	2937.803339
3024	2937.698796
3025	2937.585733
3026	2937.241842
3027	2937.211141
3028	2937.134552
3029	2937.07598
3030	2936.818487
3031	2936.707643
3032	2936.649423
3033	2936.567078
3034	2936.400542
3035	2936.323955
3036	2936.232957
3037	2936.121143
3038	2936.090438
3039	2935.974779
3040	2935.915615
3041	2935.812068
3042	2935.754181
3043	2935.666075
3044	2935.54128
3045	2935.426546
3046	2935.362174
3047	2935.310762
3048	2935.1493
3049	2935.09808
3050	2935.0393
3051	2934.958993
3052	2934.837559
3053	2934.780348
3054	2934.671957
3055	2934.607139
3056	2934.51953
3057	2934.381847
3058	2934.303036
3059	2934.2725
3060	2934.186895
3061	2934.047259
3062	2933.902652
3063	2933.872301
3064	2933.792893
3065	2933.735925
3066	2933.571185
3067	2933.455865
3068	2933.398142
3069	2933.340565
3070	2933.289761
3071	2933.202636
3072	2933.172466
3073	2932.833019
3074	2932.746416
3075	2932.565574
3076	2932.515085
3077	2932.45073
3078	2932.307737
3079	2931.972115
3080	2931.83398
3081	2931.747873
3082	2931.63174
3083	2931.546152
3084	2931.387321
3085	2931.174471
3086	2931.124119
3087	2931.06685
3088	2931.017072
3089	2930.946221
3090	2930.91622
3091	2930.839994
3092	2930.810176
3093	2930.691567
3094	2930.513594
3095	2930.407058
3096	2930.304535
3097	2930.247607
3098	2930.168675
3099	2930.119084
3100	2930.033961
3101	2929.977377
3102	2929.899963
3103	2929.724889
3104	2929.646114
3105	2929.596841
3106	2929.383767
3107	2929.275162
3108	2929.059942
3109	2929.010978
3110	2928.954762
3111	2928.903679
3112	2928.847421
3113	2928.790324
3114	2928.734626
3115	2928.573627
3116	2928.488984
3117	2928.366116
3118	2928.28198
3119	2928.176337
3120	2928.097168
3121	2927.975891
3122	2927.919963
3123	2927.840446
3124	2927.735474
3125	2927.403718
3126	2927.290541
3127	2927.206879
3128	2927.151281
3129	2927.096022
3130	2926.985018
3131	2926.863278
3132	2926.785277
3133	2926.63599
3134	2926.556933
3135	2926.478434
3136	2926.423122
3137	2926.318865
3138	2926.105613
3139	2926.07607
3140	2925.747626
3141	2925.615378
3142	2925.530734
3143	2925.358306
3144	2925.247788
3145	2925.192871
3146	2925.163346
3147	2925.059714
3148	2924.982258
3149	2924.95264
3150	2924.896877
3151	2924.822336
3152	2924.614326
3153	2924.497495
3154	2924.448769
3155	2924.371517
3156	2924.232236
3157	2924.203063
3158	2924.173802
3159	2924.090555
3160	2924.013996
3161	2923.985324
3162	2923.83508
3163	2923.752329
3164	2923.669985
3165	2923.564378
3166	2923.500568
3167	2923.446279
3168	2923.36402
3169	2923.108244
3170	2923.044811
3171	2923.015863
3172	2922.917922
3173	2922.863961
3174	2922.83547
3175	2922.669382
3176	2922.614402
3177	2922.551344
3178	2922.469563
3179	2922.144759
3180	2922.066793
3181	2921.71791
3182	2921.641754
3183	2921.558137
3184	2921.236603
3185	2921.182777
3186	2921.128125
3187	2921.079771
3188	2920.976279
3189	2920.865886
3190	2920.792643
3191	2920.739141
3192	2920.635208
3193	2920.553868
3194	2920.392603
3195	2920.316891
3196	2920.261655
3197	2920.233311
3198	2920.122972
3199	2920.074924
3200	2920.012198
3201	2919.666119
3202	2919.603577
3203	2919.393183
3204	2919.074782
3205	2919.021741
3206	2918.901897
3207	2918.794441
3208	2918.541147
3209	2918.332023
3210	2918.284123
3211	2918.207085
3212	2918.131485
3213	2918.069474
3214	2917.991747
3215	2917.910832
3216	2917.801169
3217	2917.67741
3218	2917.42661
